category id, category name, TP, FP, FN, precision, recall, F1
1346, analyse , 0, 0, 1, 0.0, 0.0, 0.0
1347, puce adn , 0, 2, 1, 0.0, 0.0, 0.0
1348, activator , 0, 0, 1, 0.0, 0.0, 0.0
1349, luciferase , 0, 0, 1, 0.0, 0.0, 0.0
1350, arac , 0, 0, 1, 0.0, 0.0, 0.0
1351, operator , 1, 1, 0, 0.5, 1.0, 0.6666666666666666
1352, polymerase , 0, 0, 1, 0.0, 0.0, 0.0
1353, logic , 0, 1, 1, 0.0, 0.0, 0.0
1354, arabinose , 0, 11, 1, 0.0, 0.0, 0.0
1355, library , 0, 0, 1, 0.0, 0.0, 0.0
1356, prokaryote , 0, 0, 1, 0.0, 0.0, 0.0
1357, repression , 0, 1, 1, 0.0, 0.0, 0.0
1358, combinatorial , 0, 0, 1, 0.0, 0.0, 0.0
1359, activation , 0, 0, 1, 0.0, 0.0, 0.0
1360, lac , 0, 0, 1, 0.0, 0.0, 0.0
1361, laci , 0, 0, 1, 0.0, 0.0, 0.0
1362, initiation , 0, 1, 1, 0.0, 0.0, 0.0
1363, repressor , 0, 1, 1, 0.0, 0.0, 0.0
1364, physicians , 0, 0, 1, 0.0, 0.0, 0.0
1365, co citations , 0, 0, 1, 0.0, 0.0, 0.0
1366, authority , 0, 0, 1, 0.0, 0.0, 0.0
1367, index , 0, 0, 1, 0.0, 0.0, 0.0
1368, connections , 0, 0, 1, 0.0, 0.0, 0.0
1369, webometrics , 0, 0, 1, 0.0, 0.0, 0.0
1370, webmetrics , 0, 0, 1, 0.0, 0.0, 0.0
1371, influence , 0, 0, 1, 0.0, 0.0, 0.0
1372, co citation , 0, 0, 1, 0.0, 0.0, 0.0
1373, citations , 0, 0, 1, 0.0, 0.0, 0.0
1374, researchers , 0, 0, 1, 0.0, 0.0, 0.0
1375, central , 0, 0, 1, 0.0, 0.0, 0.0
1376, experts , 0, 0, 1, 0.0, 0.0, 0.0
1377, expert , 0, 0, 1, 0.0, 0.0, 0.0
1378, discourse , 1, 0, 0, 1.0, 1.0, 1.0
1379, author influence , 0, 1, 1, 0.0, 0.0, 0.0
1380, graphing , 0, 0, 1, 0.0, 0.0, 0.0
1381, bibliography , 0, 0, 1, 0.0, 0.0, 0.0
1382, pub , 0, 0, 1, 0.0, 0.0, 0.0
1383, publications , 0, 0, 1, 0.0, 0.0, 0.0
1384, metrics , 0, 0, 1, 0.0, 0.0, 0.0
1385, kol , 0, 0, 1, 0.0, 0.0, 0.0
1386, pubs , 0, 0, 1, 0.0, 0.0, 0.0
1387, authors , 0, 0, 1, 0.0, 0.0, 0.0
1388, paper , 0, 0, 1, 0.0, 0.0, 0.0
1389, kols , 0, 5, 1, 0.0, 0.0, 0.0
1390, medicine , 0, 1, 1, 0.0, 0.0, 0.0
1391, indices , 0, 0, 1, 0.0, 0.0, 0.0
1392, highly cited , 0, 0, 1, 0.0, 0.0, 0.0
1393, impact , 0, 0, 1, 0.0, 0.0, 0.0
1394, medical , 0, 0, 1, 0.0, 0.0, 0.0
1395, mapping , 0, 0, 1, 0.0, 0.0, 0.0
1396, bibliometrics , 0, 0, 1, 0.0, 0.0, 0.0
1397, impact factor , 0, 0, 1, 0.0, 0.0, 0.0
1398, scientometrics , 0, 0, 1, 0.0, 0.0, 0.0
1399, webliometrics , 0, 0, 1, 0.0, 0.0, 0.0
1400, literature , 0, 0, 1, 0.0, 0.0, 0.0
1401, significance , 0, 0, 1, 0.0, 0.0, 0.0
1402, co authorship , 0, 1, 1, 0.0, 0.0, 0.0
1403, ranking , 0, 0, 1, 0.0, 0.0, 0.0
1404, articles , 0, 0, 1, 0.0, 0.0, 0.0
1405, performance , 0, 0, 1, 0.0, 0.0, 0.0
1406, sna , 0, 0, 1, 0.0, 0.0, 0.0
1407, social network analysis , 0, 5, 1, 0.0, 0.0, 0.0
1408, leaders , 0, 0, 1, 0.0, 0.0, 0.0
1409, webliography , 0, 0, 1, 0.0, 0.0, 0.0
1410, citationanalysis , 0, 0, 1, 0.0, 0.0, 0.0
1411, leader , 0, 1, 1, 0.0, 0.0, 0.0
1412, author impact , 0, 2, 1, 0.0, 0.0, 0.0
1413, influential , 0, 0, 1, 0.0, 0.0, 0.0
1414, key opinion leader , 0, 2, 1, 0.0, 0.0, 0.0
1415, thought leader , 0, 2, 1, 0.0, 0.0, 0.0
1416, author , 0, 1, 1, 0.0, 0.0, 0.0
1417, keyopinionleader , 0, 0, 1, 0.0, 0.0, 0.0
1418, authorities , 0, 0, 1, 0.0, 0.0, 0.0
1419, nd order stats , 0, 0, 1, 0.0, 0.0, 0.0
1420, intermodal perception , 0, 0, 1, 0.0, 0.0, 0.0
1421, probabilistic perception , 0, 1, 1, 0.0, 0.0, 0.0
1422, context effects , 0, 0, 1, 0.0, 0.0, 0.0
1423, haptics , 1, 0, 0, 1.0, 1.0, 1.0
1424, cue integration , 0, 0, 1, 0.0, 0.0, 0.0
1425, historical , 0, 0, 1, 0.0, 0.0, 0.0
1426, words , 0, 1, 2, 0.0, 0.0, 0.0
1427, lexicography , 0, 0, 1, 0.0, 0.0, 0.0
1428, ehealth , 0, 0, 1, 0.0, 0.0, 0.0
1429, publichealth , 0, 0, 1, 0.0, 0.0, 0.0
1430, comps , 0, 0, 2, 0.0, 0.0, 0.0
1431, wendy , 0, 0, 1, 0.0, 0.0, 0.0
1432, all , 1, 1, 2, 0.5, 0.3333333333333333, 0.4
1433, editorial , 0, 0, 1, 0.0, 0.0, 0.0
1434, data sharing , 0, 0, 1, 0.0, 0.0, 0.0
1435, trends , 0, 0, 1, 0.0, 0.0, 0.0
1436, jim , 0, 0, 1, 0.0, 0.0, 0.0
1437, collective knowledge , 0, 1, 1, 0.0, 0.0, 0.0
1438, km , 0, 0, 1, 0.0, 0.0, 0.0
1439, knowledge , 0, 0, 2, 0.0, 0.0, 0.0
1440, hub , 0, 0, 1, 0.0, 0.0, 0.0
1441, assessment , 0, 0, 1, 0.0, 0.0, 0.0
1442, visulization , 0, 0, 1, 0.0, 0.0, 0.0
1443, transpiration , 0, 0, 1, 0.0, 0.0, 0.0
1444, ecosystem response , 0, 1, 1, 0.0, 0.0, 0.0
1445, river , 0, 0, 1, 0.0, 0.0, 0.0
1446, repeats , 0, 0, 2, 0.0, 0.0, 0.0
1447, genome size , 0, 1, 1, 0.0, 0.0, 0.0
1448, dmel , 0, 0, 1, 0.0, 0.0, 0.0
1449, flcdna , 0, 0, 1, 0.0, 0.0, 0.0
1450, urn , 0, 0, 1, 0.0, 0.0, 0.0
1451, jis , 0, 0, 1, 0.0, 0.0, 0.0
1452, characterization , 0, 0, 1, 0.0, 0.0, 0.0
1453, user , 0, 0, 1, 0.0, 0.0, 0.0
1454, temporal , 0, 0, 1, 0.0, 0.0, 0.0
1455, conditioning , 0, 0, 1, 0.0, 0.0, 0.0
1456, luc , 0, 1, 1, 0.0, 0.0, 0.0
1457, forests , 0, 0, 1, 0.0, 0.0, 0.0
1458, protected areas , 0, 0, 1, 0.0, 0.0, 0.0
1459, accessibility , 0, 0, 1, 0.0, 0.0, 0.0
1460, non protein coding , 0, 2, 1, 0.0, 0.0, 0.0
1461, modification , 0, 0, 1, 0.0, 0.0, 0.0
1462, histone , 1, 1, 0, 0.5, 1.0, 0.6666666666666666
1463, and , 0, 1, 1, 0.0, 0.0, 0.0
1464, chromatin , 0, 0, 1, 0.0, 0.0, 0.0
1465, transcripts , 0, 0, 1, 0.0, 0.0, 0.0
1466, excellent , 0, 0, 1, 0.0, 0.0, 0.0
1467, sin , 0, 0, 1, 0.0, 0.0, 0.0
1468, party , 1, 2, 0, 0.3333333333333333, 1.0, 0.5
1469, date , 0, 0, 1, 0.0, 0.0, 0.0
1470, ml , 0, 2, 1, 0.0, 0.0, 0.0
1471, compling , 0, 0, 1, 0.0, 0.0, 0.0
1472, compsci , 0, 0, 1, 0.0, 0.0, 0.0
1473, hap perception , 0, 0, 1, 0.0, 0.0, 0.0
1474, vis perception , 0, 0, 1, 0.0, 0.0, 0.0
1475, cogsci , 0, 0, 2, 0.0, 0.0, 0.0
1476, cited , 0, 0, 3, 0.0, 0.0, 0.0
1477, multiplealign , 0, 0, 1, 0.0, 0.0, 0.0
1478, recon , 1, 0, 0, 1.0, 1.0, 1.0
1479, dorsal , 0, 0, 1, 0.0, 0.0, 0.0
1480, ventral , 0, 0, 1, 0.0, 0.0, 0.0
1481, speech , 0, 0, 1, 0.0, 0.0, 0.0
1482, concepts , 0, 0, 1, 0.0, 0.0, 0.0
1483, acquisition , 0, 0, 1, 0.0, 0.0, 0.0
1484, gwas , 0, 0, 1, 0.0, 0.0, 0.0
1485, cisreg , 0, 0, 1, 0.0, 0.0, 0.0
1486, eukaryotes , 0, 0, 1, 0.0, 0.0, 0.0
1487, have as pdf , 0, 0, 1, 0.0, 0.0, 0.0
1488, genome evolution , 0, 0, 2, 0.0, 0.0, 0.0
1489, mutation rate , 0, 0, 2, 0.0, 0.0, 0.0
1490, cns , 0, 0, 1, 0.0, 0.0, 0.0
1491, binfo , 0, 0, 1, 0.0, 0.0, 0.0
1492, neuro , 0, 0, 1, 0.0, 0.0, 0.0
1493, journalscan , 0, 0, 1, 0.0, 0.0, 0.0
1494, social science , 0, 0, 1, 0.0, 0.0, 0.0
1495, anth , 0, 0, 1, 0.0, 0.0, 0.0
1496, milgram , 0, 1, 1, 0.0, 0.0, 0.0
1497, psycholinguistics , 0, 0, 2, 0.0, 0.0, 0.0
1498, graph based analysis , 0, 0, 2, 0.0, 0.0, 0.0
1499, reconstruct pathway , 0, 0, 1, 0.0, 0.0, 0.0
1500, multiple data sources , 0, 1, 1, 0.0, 0.0, 0.0
1501, high throughput dataset , 0, 1, 2, 0.0, 0.0, 0.0
1502, dense overlapping regulon , 0, 1, 1, 0.0, 0.0, 0.0
1503, feedforward , 0, 0, 1, 0.0, 0.0, 0.0
1504, e coli , 0, 0, 1, 0.0, 0.0, 0.0
1505, systems approach , 0, 0, 1, 0.0, 0.0, 0.0
1506, gene order , 0, 0, 1, 0.0, 0.0, 0.0
1507, design principles , 0, 0, 1, 0.0, 0.0, 0.0
1508, multimodal , 0, 0, 1, 0.0, 0.0, 0.0
1509, crossmodal , 0, 0, 1, 0.0, 0.0, 0.0
1510, bcs , 0, 0, 1, 0.0, 0.0, 0.0
1511, week , 0, 0, 1, 0.0, 0.0, 0.0
1512, headturn , 0, 0, 1, 0.0, 0.0, 0.0
1513, statisticallearning , 0, 0, 2, 0.0, 0.0, 0.0
1514, syllables , 0, 0, 1, 0.0, 0.0, 0.0
1515, transitionalprobabilities , 0, 0, 1, 0.0, 0.0, 0.0
1516, redundancy , 0, 0, 1, 0.0, 0.0, 0.0
1517, lif , 0, 0, 1, 0.0, 0.0, 0.0
1518, strf , 0, 5, 1, 0.0, 0.0, 0.0
